,AD1_AD2,AD3_AD4,AD5_AD6,Ct1_Ct2,Ct3_Ct4,Ct5_Ct6
TRMT10B,0.041666666666666664,0.1148936170212766,0.028368794326241134,0.07228915662650602,0.10668229777256741,0.10735294117647058
DCAF10,0.07291666666666667,0.14893617021276595,0.09929078014184398,0.10240963855421686,0.16764361078546308,0.12058823529411765
FAM95C,0.08333333333333333,0.0,0.0,0.012048192771084338,0.004689331770222743,0.004411764705882353
ANKRD18A,0.0,0.00851063829787234,0.0,0.006024096385542169,0.0035169988276670576,0.004411764705882353
CNTNAP3,0.10416666666666667,0.15319148936170213,0.22695035460992907,0.10843373493975904,0.2543962485345838,0.175
FAM95B1,0.041666666666666664,0.00425531914893617,0.0070921985815602835,0.018072289156626505,0.016412661195779603,0.027941176470588237
AC129778.2,0.0,0.029787234042553193,0.0070921985815602835,0.024096385542168676,0.015240328253223915,0.014705882352941176
RP11-318K12.2,0.0,0.00851063829787234,0.014184397163120567,0.0783132530120482,0.0984759671746776,0.08235294117647059
PGM5P2,0.0,0.00851063829787234,0.0070921985815602835,0.006024096385542169,0.02579132473622509,0.01911764705882353
BX255923.3,0.0,0.0,0.0,0.0,0.0,0.004411764705882353
CBWD7,0.041666666666666664,0.029787234042553193,0.028368794326241134,0.03614457831325301,0.03048065650644783,0.026470588235294117
CNTNAP3B,0.19791666666666666,0.3659574468085106,0.3900709219858156,0.16265060240963855,0.39273153575615477,0.3073529411764706
RP11-262H14.3,0.052083333333333336,0.029787234042553193,0.02127659574468085,0.05421686746987952,0.01992966002344666,0.025
ANKRD20A4,0.010416666666666666,0.01276595744680851,0.0070921985815602835,0.0,0.009378663540445486,0.013235294117647059
CBWD5,0.08333333333333333,0.07659574468085106,0.0070921985815602835,0.07228915662650602,0.0914419695193435,0.0661764705882353
RP11-15E1.5,0.0,0.00425531914893617,0.0070921985815602835,0.018072289156626505,0.009378663540445486,0.013235294117647059
ZNF658,0.020833333333333332,0.04680851063829787,0.014184397163120567,0.030120481927710843,0.03634232121922626,0.022058823529411766
CBWD3,0.03125,0.02553191489361702,0.0070921985815602835,0.012048192771084338,0.015240328253223915,0.01764705882352941
PGM5,0.0,0.01276595744680851,0.0070921985815602835,0.024096385542168676,0.007033997655334115,0.008823529411764706
RP11-88I18.2,0.010416666666666666,0.029787234042553193,0.0,0.006024096385542169,0.029308323563892145,0.022058823529411766
PIP5K1B,0.010416666666666666,0.00851063829787234,0.014184397163120567,0.030120481927710843,0.06213364595545135,0.022058823529411766
FXN,0.03125,0.04680851063829787,0.014184397163120567,0.060240963855421686,0.041031652989449004,0.03529411764705882
TJP2,0.34375,0.4127659574468085,0.1773049645390071,0.19879518072289157,0.31887456037514655,0.17794117647058824
FAM189A2,0.1875,0.9702127659574468,0.36879432624113473,0.27710843373493976,0.5849941383352872,0.4147058823529412
APBA1,0.041666666666666664,0.07234042553191489,0.09929078014184398,0.09036144578313253,0.1981242672919109,0.13529411764705881
RP11-470P21.2,0.052083333333333336,0.07234042553191489,0.07092198581560284,0.09036144578313253,0.09261430246189918,0.12058823529411765
PTAR1,0.3645833333333333,0.13191489361702127,0.2198581560283688,0.0783132530120482,0.2250879249706917,0.2338235294117647
MAMDC2-AS1,0.010416666666666666,0.11063829787234042,0.0851063829787234,0.018072289156626505,0.026963657678780773,0.01911764705882353
MAMDC2,0.052083333333333336,0.07659574468085106,0.0425531914893617,0.18674698795180722,0.22626025791324736,0.12941176470588237
SMC5-AS1,0.0625,0.11063829787234042,0.028368794326241134,0.018072289156626505,0.03751465416178194,0.023529411764705882
SMC5,0.09375,0.33617021276595743,0.18439716312056736,0.13253012048192772,0.17584994138335286,0.10588235294117647
KLF9,0.052083333333333336,0.05106382978723404,0.028368794326241134,0.03614457831325301,0.03634232121922626,0.022058823529411766
TRPM3,1.6770833333333333,2.8638297872340424,1.1631205673758864,1.7048192771084338,3.323563892145369,2.3705882352941177
TMEM2,0.020833333333333332,0.01702127659574468,0.028368794326241134,0.012048192771084338,0.04337631887456037,0.029411764705882353
ABHD17B,0.15625,0.029787234042553193,0.05673758865248227,0.05421686746987952,0.05627198124267292,0.05588235294117647
C9orf85,0.08333333333333333,0.0425531914893617,0.0425531914893617,0.03614457831325301,0.11019929660023446,0.06764705882352941
GDA,0.08333333333333333,0.01702127659574468,0.02127659574468085,0.012048192771084338,0.01875732708089097,0.01764705882352941
ZFAND5,0.23958333333333334,0.3191489361702128,0.16312056737588654,0.16265060240963855,0.3141852286049238,0.18970588235294117
TMC1,0.041666666666666664,0.08085106382978724,0.028368794326241134,0.030120481927710843,0.07971864009378664,0.039705882352941174
ALDH1A1,0.020833333333333332,0.16170212765957448,0.09929078014184398,0.12650602409638553,0.26143024618991795,0.19558823529411765
ANXA1,0.0625,0.09361702127659574,0.02127659574468085,0.018072289156626505,0.026963657678780773,0.004411764705882353
RORB,0.15625,0.17446808510638298,0.24822695035460993,0.4457831325301205,0.7373974208675264,0.5338235294117647
CARNMT1,0.03125,0.02127659574468085,0.0425531914893617,0.012048192771084338,0.041031652989449004,0.041176470588235294
NMRK1,0.0,0.03829787234042553,0.028368794326241134,0.030120481927710843,0.026963657678780773,0.023529411764705882
OSTF1,0.010416666666666666,0.02553191489361702,0.0070921985815602835,0.030120481927710843,0.017584994138335287,0.01911764705882353
PCSK5,0.20833333333333334,0.2680851063829787,0.19858156028368795,0.1746987951807229,0.4232121922626026,0.3029411764705882
RFK,0.03125,0.00851063829787234,0.0070921985815602835,0.0,0.009378663540445486,0.008823529411764706
PRUNE2,0.22916666666666666,0.2,0.14184397163120568,0.10843373493975904,0.18640093786635403,0.11323529411764706
VPS13A,0.13541666666666666,0.11914893617021277,0.07801418439716312,0.15060240963855423,0.15240328253223914,0.12058823529411765
GNA14,0.25,0.34893617021276596,0.2907801418439716,0.43373493975903615,0.8382180539273154,0.6058823529411764
GNA14-AS1,0.0,0.04680851063829787,0.02127659574468085,0.27710843373493976,0.44196951934349354,0.25735294117647056
GNAQ,0.4479166666666667,0.5446808510638298,0.48936170212765956,0.6385542168674698,1.3716295427901524,0.9470588235294117
CEP78,0.020833333333333332,0.1702127659574468,0.0070921985815602835,0.07228915662650602,0.10433763188745604,0.09558823529411764
PSAT1,0.23958333333333334,0.2,0.12056737588652482,0.1566265060240964,0.21922626025791325,0.19264705882352942
TLE1,0.2604166666666667,0.3276595744680851,0.18439716312056736,0.21686746987951808,0.5967174677608441,0.3514705882352941
FRMD3,0.0625,0.02553191489361702,0.02127659574468085,0.024096385542168676,0.022274325908558032,0.011764705882352941
IDNK,0.0,0.08085106382978724,0.0425531914893617,0.024096385542168676,0.06213364595545135,0.06911764705882353
UBQLN1,0.07291666666666667,0.07659574468085106,0.07801418439716312,0.0783132530120482,0.06799531066822978,0.05
GKAP1,0.052083333333333336,0.09787234042553192,0.06382978723404255,0.03614457831325301,0.08206330597889801,0.058823529411764705
KIF27,0.052083333333333336,0.14042553191489363,0.04964539007092199,0.060240963855421686,0.11019929660023446,0.0838235294117647
HNRNPK,0.25,0.10212765957446808,0.15602836879432624,0.19879518072289157,0.1477139507620164,0.17058823529411765
RMI1,0.020833333333333332,0.03829787234042553,0.02127659574468085,0.024096385542168676,0.02813599062133646,0.027941176470588237
NTRK2,1.125,2.1404255319148935,1.297872340425532,2.1987951807228914,3.6998827667057443,2.973529411764706
AGTPBP1,0.0625,0.12340425531914893,0.07092198581560284,0.07228915662650602,0.15240328253223914,0.08823529411764706
NAA35,0.03125,0.1574468085106383,0.07801418439716312,0.10240963855421686,0.1406799531066823,0.0838235294117647
GOLM1,0.020833333333333332,0.06382978723404255,0.03546099290780142,0.05421686746987952,0.07971864009378664,0.08529411764705883
ISCA1,0.03125,0.01702127659574468,0.0070921985815602835,0.012048192771084338,0.05509964830011723,0.027941176470588237
ZCCHC6,0.10416666666666667,0.09361702127659574,0.028368794326241134,0.06626506024096386,0.07268464243845252,0.060294117647058824
DAPK1,0.22916666666666666,0.30638297872340425,0.1773049645390071,0.1927710843373494,0.406799531066823,0.2852941176470588
CTSL,0.10416666666666667,0.059574468085106386,0.02127659574468085,0.04216867469879518,0.06330597889800703,0.061764705882352944
SPIN1,0.125,0.2936170212765957,0.2198581560283688,0.23493975903614459,0.3716295427901524,0.27794117647058825
SHC3,0.03125,0.01702127659574468,0.0,0.05421686746987952,0.05275498241500586,0.03529411764705882
SECISBP2,0.020833333333333332,0.2,0.04964539007092199,0.060240963855421686,0.11723329425556858,0.07058823529411765
GADD45G,0.03125,0.3574468085106383,0.09219858156028368,0.06626506024096386,0.02579132473622509,0.027941176470588237
DIRAS2,0.041666666666666664,0.00425531914893617,0.014184397163120567,0.0,0.009378663540445486,0.010294117647058823
SYK,0.0,0.00425531914893617,0.0070921985815602835,0.018072289156626505,0.012895662368112544,0.007352941176470588
RP11-305L7.3,0.0625,0.00851063829787234,0.0,0.006024096385542169,0.016412661195779603,0.016176470588235296
AUH,0.07291666666666667,0.16595744680851063,0.0425531914893617,0.14457831325301204,0.18522860492379836,0.14852941176470588
ROR2,0.010416666666666666,0.01702127659574468,0.014184397163120567,0.03614457831325301,0.03751465416178194,0.013235294117647059
SPTLC1,0.03125,0.14468085106382977,0.028368794326241134,0.018072289156626505,0.05158264947245018,0.027941176470588237
IARS,0.07291666666666667,0.08936170212765958,0.07092198581560284,0.018072289156626505,0.08909730363423213,0.057352941176470586
NOL8,0.041666666666666664,0.059574468085106386,0.02127659574468085,0.024096385542168676,0.031652989449003514,0.029411764705882353
CENPP,0.0625,0.09787234042553192,0.014184397163120567,0.030120481927710843,0.09613130128956623,0.051470588235294115
IPPK,0.03125,0.0425531914893617,0.02127659574468085,0.024096385542168676,0.04572098475967175,0.025
BICD2,0.020833333333333332,0.04680851063829787,0.0425531914893617,0.04216867469879518,0.03751465416178194,0.05588235294117647
ZNF484,0.010416666666666666,0.02553191489361702,0.02127659574468085,0.024096385542168676,0.022274325908558032,0.016176470588235296
CARD19,0.23958333333333334,0.14468085106382977,0.15602836879432624,0.10843373493975904,0.13833528722157093,0.15735294117647058
NINJ1,0.020833333333333332,0.03404255319148936,0.028368794326241134,0.04819277108433735,0.03399765533411489,0.03529411764705882
WNK2,0.09375,0.1702127659574468,0.06382978723404255,0.1144578313253012,0.182883939038687,0.13970588235294118
C9orf129,0.0,0.00851063829787234,0.0,0.018072289156626505,0.01406799531066823,0.013235294117647059
FAM120AOS,0.03125,0.02127659574468085,0.0,0.030120481927710843,0.05861664712778429,0.03529411764705882
FAM120A,0.15625,0.14468085106382977,0.1276595744680851,0.07228915662650602,0.14302461899179367,0.1411764705882353
PTPDC1,0.010416666666666666,0.03404255319148936,0.03546099290780142,0.018072289156626505,0.04689331770222743,0.03235294117647059
ZNF169,0.0,0.029787234042553193,0.03546099290780142,0.012048192771084338,0.01875732708089097,0.01764705882352941
MFSD14B,0.03125,0.0425531914893617,0.0425531914893617,0.0783132530120482,0.05861664712778429,0.047058823529411764
C9orf3,0.3020833333333333,0.3872340425531915,0.1773049645390071,0.2289156626506024,0.4114888628370457,0.2485294117647059
FANCC,0.052083333333333336,0.08085106382978724,0.0070921985815602835,0.006024096385542169,0.04337631887456037,0.03235294117647059
PTCH1,0.03125,0.0425531914893617,0.0425531914893617,0.08433734939759036,0.10433763188745604,0.12794117647058822
RP11-180I4.2,0.052083333333333336,0.00851063829787234,0.03546099290780142,0.018072289156626505,0.04689331770222743,0.022058823529411766
ERCC6L2,0.08333333333333333,0.08936170212765958,0.14184397163120568,0.1686746987951807,0.223915592028136,0.1323529411764706
HSD17B3,0.0625,0.0851063829787234,0.028368794326241134,0.030120481927710843,0.01875732708089097,0.01911764705882353
SLC35D2,0.03125,0.05531914893617021,0.028368794326241134,0.03614457831325301,0.0492379835873388,0.030882352941176472
HABP4,0.0625,0.06808510638297872,0.04964539007092199,0.030120481927710843,0.0668229777256741,0.054411764705882354
CDC14B,0.13541666666666666,0.2,0.1276595744680851,0.21084337349397592,0.29308323563892147,0.23088235294117648
RP11-535M15.1,0.0,0.01702127659574468,0.014184397163120567,0.024096385542168676,0.009378663540445486,0.004411764705882353
ZNF782,0.041666666666666664,0.06808510638297872,0.014184397163120567,0.05421686746987952,0.09613130128956623,0.07647058823529412
MFSD14C,0.020833333333333332,0.1702127659574468,0.09219858156028368,0.024096385542168676,0.10316529894490035,0.07794117647058824
RP11-498P14.5,0.0,0.01702127659574468,0.028368794326241134,0.012048192771084338,0.023446658851113716,0.016176470588235296
CCDC180,0.041666666666666664,0.029787234042553193,0.0,0.03614457831325301,0.03634232121922626,0.030882352941176472
TDRD7,0.03125,0.02127659574468085,0.0070921985815602835,0.012048192771084338,0.01875732708089097,0.016176470588235296
TMOD1,0.041666666666666664,0.02553191489361702,0.0,0.006024096385542169,0.017584994138335287,0.026470588235294117
TSTD2,0.03125,0.05106382978723404,0.0070921985815602835,0.060240963855421686,0.09730363423212192,0.052941176470588235
NCBP1,0.041666666666666664,0.03829787234042553,0.05673758865248227,0.09036144578313253,0.08206330597889801,0.047058823529411764
XPA,0.03125,0.12340425531914893,0.07801418439716312,0.09036144578313253,0.11723329425556858,0.06470588235294118
ANP32B,0.03125,0.01702127659574468,0.0,0.03614457831325301,0.029308323563892145,0.01911764705882353
TRIM14,0.020833333333333332,0.00425531914893617,0.014184397163120567,0.018072289156626505,0.021101992966002344,0.013235294117647059
TBC1D2,0.052083333333333336,0.01276595744680851,0.0070921985815602835,0.018072289156626505,0.032825322391559206,0.027941176470588237
GABBR2,0.041666666666666664,0.01276595744680851,0.0,0.024096385542168676,0.03751465416178194,0.013235294117647059
ANKS6,0.052083333333333336,0.05531914893617021,0.03546099290780142,0.03614457831325301,0.03751465416178194,0.029411764705882353
TGFBR1,0.08333333333333333,0.02127659574468085,0.028368794326241134,0.0783132530120482,0.053927315357561546,0.033823529411764704
ALG2,0.0625,0.02553191489361702,0.014184397163120567,0.04819277108433735,0.0246189917936694,0.03235294117647059
SEC61B,0.020833333333333332,0.07234042553191489,0.05673758865248227,0.04819277108433735,0.08675263774912075,0.052941176470588235
RP11-554F20.1,0.020833333333333332,0.1276595744680851,0.09929078014184398,0.03614457831325301,0.141852286049238,0.075
NR4A3,0.041666666666666664,0.02553191489361702,0.0,0.060240963855421686,0.09026963657678781,0.011764705882352941
STX17,0.020833333333333332,0.02127659574468085,0.028368794326241134,0.04216867469879518,0.06799531066822978,0.054411764705882354
ERP44,0.0625,0.06808510638297872,0.0851063829787234,0.10240963855421686,0.08909730363423213,0.06323529411764706
INVS,0.10416666666666667,0.2978723404255319,0.1702127659574468,0.15060240963855423,0.2966002344665885,0.16176470588235295
TEX10,0.010416666666666666,0.02127659574468085,0.0070921985815602835,0.024096385542168676,0.04689331770222743,0.023529411764705882
MURC,0.0,0.0,0.02127659574468085,0.006024096385542169,0.01406799531066823,0.0058823529411764705
PLPPR1,0.08333333333333333,0.02553191489361702,0.04964539007092199,0.04819277108433735,0.0492379835873388,0.03823529411764706
MRPL50,0.03125,0.01276595744680851,0.0070921985815602835,0.04216867469879518,0.03751465416178194,0.025
ZNF189,0.052083333333333336,0.02127659574468085,0.02127659574468085,0.04216867469879518,0.05275498241500586,0.04411764705882353
TMEM246,0.03125,0.0,0.0,0.0,0.015240328253223915,0.0058823529411764705
RNF20,0.020833333333333332,0.03829787234042553,0.0,0.018072289156626505,0.023446658851113716,0.020588235294117647
GRIN3A,0.020833333333333332,0.0425531914893617,0.0,0.018072289156626505,0.08323563892145369,0.047058823529411764
SMC2,0.020833333333333332,0.029787234042553193,0.0070921985815602835,0.018072289156626505,0.022274325908558032,0.007352941176470588
NIPSNAP3B,0.0,0.0,0.0,0.0,0.01406799531066823,0.011764705882352941
